GEOID,REGION6,peak_prevalence_A,peak_prevalence_C,final_attack_rate_A,final_attack_rate_C,time_to_peak_A,time_to_peak_C,peak_prevalence_ratio,attack_rate_ratio,time_to_peak_diff
20089,3,0.07218252917331205,0.05586753943189112,0.6417864402052016,0.5304481840621483,51,57,1.2920298604041933,1.2098946880926802,-6
20091,3,0.07445864837456782,0.06072545893292597,0.6574361921421766,0.5652471993403915,51,57,1.2261520897982967,1.1630950014601824,-6
20093,3,0.08414011652365938,0.07054809726032829,0.6692345989665124,0.5886147770775331,48,52,1.192663158769193,1.1369653379910982,-4
20095,3,0.07657519037899851,0.06132626322747545,0.656640931458408,0.5574972019157397,50,55,1.248652475285519,1.1778371787373614,-5
20097,3,0.07311544159355851,0.05663871709302892,0.6451857088520434,0.5339077543342168,51,57,1.2909092109813614,1.2084216863577684,-6
20099,3,0.07927497237303388,0.06456566790426403,0.6675091309523136,0.5744416865195651,49,54,1.227819287652694,1.1620137371934596,-5
20101,3,0.0803947957147626,0.0649415605396316,0.6638502944643625,0.5676553630146848,49,54,1.2379560184067402,1.1694600944819915,-5
20103,3,0.08115171177244704,0.06751023309956457,0.6714052460919437,0.5869788210011516,49,53,1.2020653469343516,1.1438321487422567,-4
20105,3,0.07197052543289505,0.05489123349059165,0.6413277584041454,0.5243717993450724,51,58,1.3111478984204425,1.2230401390867094,-7
20107,3,0.07813573266919523,0.06346318112119284,0.662461613763895,0.5684588145282496,50,55,1.2311978581720142,1.16536430931,-5
20109,3,0.0808117640304823,0.06555030802138805,0.6629431805752694,0.5687618488568204,49,53,1.232820507938951,1.1655901005099907,-4
20111,3,0.07562957328182059,0.06071598541777558,0.6598366390620652,0.5612918748498208,50,56,1.2456286884158652,1.1755677725401086,-6
20113,3,0.07480256587635262,0.06032407015595001,0.6553230903396289,0.5588801999698485,51,56,1.2400119170170836,1.172564514496995,-5
20115,3,0.07757932904443138,0.06234842204332117,0.6593790155852588,0.5612528367517282,50,55,1.2442869683298066,1.1748341788371877,-5
20117,3,0.07672011799098771,0.0613536571817262,0.6589276553972098,0.5592099608000064,50,56,1.2504571286394044,1.1783188812562406,-6
20119,3,0.08496920826580096,0.07001274070051602,0.6730728214309839,0.5847474575246178,47,52,1.213624940484221,1.1510487352613203,-5
20121,3,0.07571535060328613,0.06201967933425061,0.6583349056019371,0.5678559668202597,51,56,1.2208278310376885,1.1593343102271498,-5
20123,3,0.07444021619996005,0.05955662063389722,0.650151748078872,0.5508343859659484,51,56,1.2499066503043272,1.180303489838892,-5
20125,3,0.07503416516235685,0.05981924741266559,0.6579680258144319,0.5567046208164625,50,56,1.254348197407609,1.181897906378892,-6
20127,3,0.0657223721504642,0.04997485967423256,0.6304562359640133,0.513199373541743,54,61,1.3151086882261158,1.2284820840934498,-7
20129,3,0.07974518140724704,0.06385000689578035,0.6597919487262499,0.5603933296992679,49,54,1.2489455410304293,1.1773729517450247,-5
20131,3,0.08338826233766379,0.06884573297059322,0.6719291549430334,0.5843514494647176,48,52,1.2112335614653456,1.1498716321462699,-4
20133,3,0.07733943213029094,0.06229963072540395,0.6613673402554767,0.5641721787763139,50,55,1.2414107632704507,1.172279252922359,-5
20135,3,0.07033454438361482,0.0545648383843263,0.6368720867046722,0.5268403463096181,52,58,1.2890085715679194,1.2088521525843614,-6
20137,3,0.08162699526330199,0.0669018457143277,0.6725565996335882,0.5817630851093302,49,53,1.220100796797909,1.156066132156177,-4
20139,3,0.0752203902369224,0.06036664945153991,0.6567407716098216,0.5581438468455223,50,56,1.2460587248147095,1.1766514587978392,-6
20141,3,0.07774244946378812,0.06153782493040753,0.656183035044884,0.5524156734501082,49,55,1.2633278727629103,1.1878428990739842,-6
20143,3,0.07700744269218647,0.06305490925504569,0.6582931786859177,0.5679469669142868,50,55,1.221275926045747,1.159075084532084,-5
20145,3,0.07531202770900462,0.05796349461361672,0.6510405989098444,0.5366204596580847,50,56,1.2993010205998243,1.2132235869736763,-6
20147,3,0.07915810062579656,0.06198325984276943,0.6602261936659339,0.5519840149352414,49,54,1.2770883755806632,1.1960965821508283,-5
20149,3,0.09554479840259218,0.08256401654664262,0.7011661024806691,0.6321535652858294,44,48,1.1572208136048756,1.1091705259364242,-4
20151,3,0.07289617918612273,0.05760962315232189,0.6492344062621588,0.5451631381562311,51,57,1.2653472666082652,1.1908993121910294,-6
20153,3,0.08885262992552741,0.07272464368997396,0.6783442619243956,0.5869235866329157,46,50,1.2217678274823491,1.1557624831810651,-4
20155,3,0.0730200566080004,0.05789822792497801,0.6528801204682317,0.549861965701278,51,57,1.261179473448075,1.1873527561332005,-6
20157,3,0.07373496346627585,0.05709448483053025,0.6473281927054425,0.5355231231038154,51,57,1.2914550973730374,1.2087772960271461,-6
20159,3,0.07509622869484363,0.06023275644570596,0.6547240788056069,0.5560189901449837,51,56,1.2467672596477577,1.1775210746576938,-5
20161,3,0.07125698526212082,0.05615955750668236,0.6495138968689357,0.5442793440512578,52,58,1.2688309599597902,1.1933465856601888,-6
20163,3,0.08138391893208603,0.06676717277206398,0.6706132026012773,0.580453240053551,49,54,1.218921148719627,1.155326831390257,-5
20165,3,0.06350845574150264,0.0465384105939635,0.627426456455147,0.4971710040726881,54,63,1.364645997380502,1.2619932604987865,-9
20167,3,0.06709826846836132,0.05122217468085945,0.6390280835143308,0.5223138066898106,53,61,1.3099457195329587,1.22345623517824,-8
20169,3,0.06997028440468019,0.05489233852607906,0.6464473762920078,0.5393350232499957,52,59,1.2746821557153676,1.1986007739615359,-7
20171,3,0.08715383806775268,0.07150023769286479,0.6746866991152827,0.5844141982848451,46,50,1.218930745966597,1.154466645566401,-4
20173,3,0.08119535310754826,0.06686556977382266,0.6721774432879236,0.5833457714755276,49,53,1.2143073540268492,1.1522796189774434,-4
20175,3,0.09005923007872543,0.07677745332655113,0.6907231296752242,0.6160998871617783,46,50,1.1729905874278486,1.1211219869836642,-4
20177,3,0.07316565925914581,0.05826699189428758,0.6545639588203198,0.553093305364225,51,57,1.2556965252623395,1.1834602814244408,-6
20179,3,0.07404609451983442,0.05514127787813864,0.6365388067521236,0.5106998620232507,50,56,1.3428432812796818,1.246404892749205,-6
20181,3,0.07189042732239727,0.05546858941025345,0.642594054926605,0.5300591057486763,51,57,1.296056526526853,1.2123064163174406,-6
20183,3,0.07264515815312418,0.0563786013403707,0.6446411654194307,0.5340694401873954,51,57,1.2885235962940709,1.207036233328081,-6
20185,3,0.0786001573995233,0.06339598983925376,0.6572459303069951,0.5609898288318719,49,54,1.2398285380324696,1.1715826143863493,-5
20187,3,0.07804033960074248,0.06045452436814426,0.6452407489138015,0.5334699312538118,49,54,1.2908932857615012,1.2095166214847297,-5
20189,3,0.08861914301191887,0.07519605985505248,0.6811630046109602,0.604794434586145,47,50,1.178507799248267,1.1262719457348735,-3
20191,3,0.07964431263671794,0.06496222478528624,0.667071087286676,0.5745998884282623,49,54,1.2260096217449306,1.1609314598221656,-5
20193,3,0.07242465055242121,0.05744209315958654,0.6466349687121402,0.5441390924669398,52,57,1.2608288899084839,1.1883633755856784,-5
20195,3,0.07380654073039927,0.05840860306273066,0.6473093893067178,0.5440494673428613,51,57,1.263624480988379,1.189798774122835,-6
20197,3,0.0812706199379988,0.06672763087322667,0.6694096219728443,0.5795819499116507,49,53,1.2179455328243531,1.1549870075748332,-4
20199,3,0.08809515413579096,0.07152564083301836,0.6739024131327945,0.5793759973616954,46,50,1.231658369079912,1.163152108823189,-4
20201,3,0.08355032813241932,0.06703590937901646,0.668168829763966,0.5691130764330881,47,52,1.2463518270488652,1.174052850712391,-5
20203,3,0.08855932652063624,0.07320925292757656,0.6742661308991359,0.5875588998655021,46,50,1.2096739548516495,1.1475719813851546,-4
20205,3,0.08462518291712456,0.07024198211702157,0.6761857266102169,0.5905442146543344,47,52,1.2047664426117832,1.145021337658877,-5
20207,3,0.07683845677292911,0.06135395600905065,0.6565579909844795,0.5562981037876152,50,55,1.2523798263569876,1.1802269080448669,-5
20209,3,0.0880004640418683,0.07372866305197383,0.6865410443574486,0.6048009851465589,46,51,1.1935719488068541,1.135151994157354,-5
21001,1,0.08965468968704854,0.06297402290466576,0.7197227126680902,0.5679737180241183,45,55,1.4236773442721569,1.2671760854919136,-10
21003,1,0.09448794857913093,0.06870609321397389,0.723829704269592,0.5841118525967294,44,52,1.3752484555462012,1.2391970836608306,-8
21005,1,0.08524370172930505,0.06007870324188444,0.7105363415604322,0.5605263670758758,46,57,1.4188672046748938,1.267623404171191,-11
21007,1,0.09073373649127638,0.06375899300689426,0.7195583975220258,0.5682085124474389,44,54,1.4230735495064255,1.2663632834761294,-10
21009,1,0.08778942470463318,0.06104363748572716,0.7148413664993544,0.5603660722318295,45,56,1.4381420950735373,1.2756685351279025,-11
21011,1,0.09416412850487724,0.06948111243732195,0.7262835552773592,0.5919876194191509,44,52,1.3552478537217079,1.2268559872755065,-8
21013,1,0.08344915445992425,0.05586789665159354,0.7074942212798455,0.5410587161450429,46,58,1.493687062900085,1.3076108011356495,-12
21015,1,0.09065666924656328,0.06646689536718661,0.7221108158643402,0.5852529825448913,45,54,1.3639371712149908,1.2338438887134613,-9
21017,1,0.09379566729485768,0.06431016917775381,0.7193388889549065,0.5596278716177175,43,53,1.4584888905455329,1.2853878897695212,-10
21019,1,0.08160087843675055,0.05493101973867253,0.7063946244577352,0.5415218812125623,46,59,1.485515448738373,1.3044618305653577,-13
21021,1,0.08157090427435758,0.05507667112144811,0.705102347942563,0.5412725982871263,47,59,1.4810427466556164,1.30267512187737,-12
21023,1,0.09546062352949174,0.07097605109761253,0.7292787751749121,0.5971463127669662,44,52,1.344969493980524,1.2212731780854353,-8
21025,1,0.08806617757212937,0.06063485695346748,0.7199804718953052,0.5618684902487527,45,56,1.4524018361206539,1.2814038950227526,-11
21027,1,0.08673308597683868,0.05957538809369388,0.7129371696760459,0.5543742994130055,45,56,1.455854317565402,1.286021322472801,-11
21029,1,0.09022020350915055,0.06601802770943746,0.7200944684183052,0.5827906395868958,45,54,1.366599497734667,1.2355971759064894,-9
21031,1,0.0913614775457325,0.0655481658426038,0.7205852236590098,0.5763766294116924,44,54,1.393806773558125,1.2501985453409363,-10
21033,1,0.08508188201143818,0.05662914135892943,0.709372708929309,0.5412764692674422,45,57,1.5024399093775462,1.310555232318461,-12
21035,1,0.08229857152509644,0.05418296427228511,0.7050220978168131,0.533586630505917,46,59,1.5189012382475466,1.3212889107591592,-13
21037,1,0.08711606217096875,0.06048918627131055,0.717540971097269,0.5620621070610405,45,56,1.440192330910675,1.2766222132447425,-11
21039,1,0.09109497135160236,0.06502050321107691,0.7203055020868442,0.5743291385386747,44,54,1.401019168613315,1.2541684789310747,-10
21041,1,0.09477155482791956,0.0695407618842668,0.7302814422034855,0.5935869180711882,44,52,1.3628201972483864,1.2302856076688395,-8
21043,1,0.08863958023771842,0.06278133351831273,0.7170975199734219,0.5682124942402362,45,55,1.4118779463622428,1.2620234986776586,-10
21045,1,0.10004184234666856,0.072820374659006315,0.7329074372930071,0.5933653071488542,42,50,1.3738166387516044,1.2351706924266586,-8
21047,1,0.09219743630989498,0.06603213366223845,0.7235021905855401,0.5785816678780443,44,54,1.3962510553042993,1.2504754829840938,-10
21049,1,0.08246179583208,0.05592293335229654,0.7075674662189791,0.5452292791860905,46,59,1.4745613452105086,1.2977429738828854,-13
21051,1,0.08800530768120493,0.06384586484054613,0.7189135187922165,0.578380631101136,45,55,1.3784026248371224,1.242976476275719,-10
21053,1,0.08360966087939961,0.05563383877211169,0.7087521540558013,0.5404503968410614,46,58,1.5028562242825445,1.31141018342935,-12
21055,1,0.0900144001749178,0.06233233361110779,0.7200961341183719,0.563614180853655,44,55,1.444104447244327,1.2776401988816322,-11
21057,1,0.08863457204535101,0.05921989538053605,0.7203252507154161,0.5524351059872726,44,56,1.4967026111039492,1.3039092608499276,-12
21059,1,0.09125037259483672,0.06483961693474838,0.7226992741686644,0.5750148931850939,44,54,1.4073243629225465,1.2568357493586375,-10
21061,1,0.08305859989421666,0.05669409495205603,0.7049976200166019,0.5447712847936845,46,58,1.4650308813370432,1.2941167049280107,-12
21063,1,0.07993354921679241,0.05254453260893004,0.7001410852752081,0.528873459366943,47,60,1.521253406357402,1.3238347904870686,-13
21065,1,0.08110184650972854,0.05515228527254971,0.7057559441902946,0.5443350636920736,47,60,1.470507452391903,1.2965469088163235,-13
21067,1,0.08446754440169606,0.05653394972059716,0.7118845512927993,0.5449290704013169,45,58,1.494103009238744,1.3063802060854026,-13
21069,1,0.09175788599508258,0.06515063785374668,0.7196822925631782,0.5721344539163378,44,53,1.4083958195630433,1.2578901473890542,-9
21071,1,0.0831674842954743,0.05812884002588883,0.7086033423734059,0.5556172712743191,46,58,1.430743917450168,1.2753443404453757,-12
21073,1,0.08424779517692162,0.05615607807761005,0.7097207324780449,0.5415608122544375,46,58,1.5002435722182672,1.3105097644040795,-12
21075,1,0.09492298962463334,0.06440456143442169,0.7247796386113399,0.5612707284556111,43,53,1.4738550734684572,1.2913191475451407,-10
21077,1,0.09707228932593848,0.07175792804496166,0.731903180989147,0.5981954491392106,43,51,1.3527744176938261,1.2235184704971238,-8
21079,1,0.0927822838676895,0.06805436135685937,0.7225925890392377,0.586090700499083,44,53,1.363355441411952,1.232902327956948,-9
21081,1,0.0880443982746829,0.0632094035347796,0.7164400634672409,0.5722953240266365,45,55,1.3929003178496753,1.2518712514133619,-10
21083,1,0.09096089022325166,0.0631804040201428,0.7183564207724135,0.5631593771006708,44,54,1.4397009901084528,1.2755828100932067,-10
21085,1,0.08584451928848931,0.05833103772267958,0.7129455689881107,0.5507596866370575,45,57,1.4716782460928561,1.2944766770083722,-12
21087,1,0.08223278612575412,0.05623472854285729,0.7060328767953674,0.5464151740175699,47,59,1.46231320496343,1.2921179908021094,-12
21089,1,0.08584236256720411,0.06005966509176705,0.7139536879649157,0.5610824923018978,46,57,1.429284736037786,1.272457611421537,-11
21091,1,0.08788924967415347,0.06314955251329912,0.7156047781818584,0.5717533618803684,45,55,1.3917636178917379,1.2515969750110345,-10
21093,1,0.08929744145627072,0.06362117567578716,0.7197098152064537,0.5727873008079015,45,55,1.403580498281414,1.2565044898714093,-10
21095,1,0.08428477457445156,0.05756372434662858,0.7109954669227435,0.5506893627180233,46,58,1.4641994681740567,1.291100782142407,-12
21097,1,0.08802945811581468,0.0621259721027215,0.7148736505247923,0.5652203802674246,45,55,1.4169509970848158,1.264769770308993,-10
21099,1,0.09632566112903124,0.06980436300373963,0.7294463569159797,0.5885164368654349,43,52,1.3799375423549212,1.2394664128688875,-9
21101,1,0.08264545037172846,0.05623664519468314,0.7080762880089725,0.5465884744317347,46,59,1.4696013619877548,1.2954467961387768,-13
21103,1,0.09586821499070884,0.07028026756556388,0.7302025126534086,0.5932995722281061,43,52,1.3640843769024382,1.2307484226074368,-9
21105,1,0.08428818339802858,0.05747431058544094,0.7054079302861682,0.5449737470927153,46,57,1.466536658542886,1.2943888289102459,-11
21107,1,0.08648929437066563,0.05962021613202445,0.7138049373647884,0.5564818940561828,45,56,1.4506705943356804,1.2827100845310202,-11
21109,1,0.08079783913836491,0.05424158497954865,0.7034566571300006,0.5382425382223419,47,60,1.4895921490647641,1.3069510623469351,-13
21111,1,0.0819676327133192,0.05413139782581469,0.7085449146590563,0.5379149427208137,46,60,1.5142345478880226,1.3172062316677493,-14
21113,1,0.0875116063080003,0.06267070957869512,0.7156242252129846,0.5707309481570875,45,56,1.3963717164892262,1.2538731735571083,-11
21115,1,0.08600297904739508,0.06151092581824555,0.7139087598120611,0.5686953653703098,46,56,1.3981740301149008,1.2553447826099209,-10
21117,1,0.0879335614524716,0.06195456830799137,0.7181130786392808,0.567563906687878,45,56,1.4193232856588116,1.2652550138890255,-11
21119,1,0.09817921101220212,0.07215053711398989,0.735412930402736,0.5992243130779044,43,51,1.360755095379121,1.2272748524259662,-8
21121,1,0.08455757301174911,0.05831789241853156,0.712271373728035,0.5550373438968176,46,58,1.4499421962114567,1.2832854970213454,-12
21123,1,0.08485933744545726,0.05969627026979866,0.7107845795515992,0.5599476654599113,46,57,1.4215182466498082,1.2693768067910391,-11
21125,1,0.08818924597073564,0.06370343247656605,0.7171555184368541,0.5752466733283779,45,55,1.3843719646217956,1.2466921612729918,-10
21127,1,0.08633500271390195,0.06106186210797827,0.7160283921762429,0.5667684751542896,46,57,1.4138940368577708,1.2633525391145313,-11
21129,1,0.09180221360670328,0.06278651758079334,0.7236580234904281,0.5630693005640606,43,54,1.4621325906246145,1.2852024125014383,-11
21131,1,0.0958715690877244,0.0687515488401761,0.7304213182879981,0.5854586565579916,43,52,1.394464135063969,1.2476052922033232,-9
21133,1,0.08657490631946604,0.06051394780154356,0.7170209146667454,0.5638688599876757,45,57,1.4306603595486747,1.271609350235119,-12
21135,1,0.08353358545281198,0.05673191154466579,0.7089159489978326,0.546895655914626,46,58,1.4724267731935117,1.29625448900713,-12
21137,1,0.09318476629305762,0.06800838978079177,0.7242321315537078,0.5858967243783745,44,53,1.370195156706631,1.2361088591544946,-9
21139,1,0.0796339413658042,0.05237345301791942,0.6999985922503599,0.5286620182858449,47,60,1.5205020249201,1.3240947297860808,-13
21141,1,0.08688185513962508,0.06006878337575575,0.7098202845971402,0.5534738582170737,45,56,1.4463728122499533,1.2824820432959763,-11
21143,1,0.07593187348700216,0.04719304688514698,0.6950840028383722,0.5080143048513427,47,64,1.6089631523854868,1.3682370677372375,-17
21145,1,0.08294937371126979,0.05523695461861422,0.7094631756818255,0.541336868804577,46,59,1.5017007053339033,1.3105761247123595,-13
21147,1,0.08999890820998686,0.06335975216924015,0.7201652396636622,0.5691679137307052,45,55,1.4204428699403826,1.2652948669281443,-10
21149,1,0.08812947804401092,0.06260017757604011,0.7144483708582057,0.5669336029457691,45,55,1.4078151445650533,1.2601976089368394,-10
21151,1,0.08381063823306335,0.0577555919092028,0.7093086723044054,0.5518641247620008,46,58,1.4511259509697612,1.2852958554069898,-12
21153,1,0.09511770827466431,0.06771209898340863,0.7291086061291269,0.5820497143477317,43,52,1.4047372582257542,1.2526569263008664,-9
21155,1,0.0892812858199288,0.06168074888530151,0.7195172650997111,0.5622672058905116,44,55,1.4474740892973248,1.2796714045595972,-11
21157,1,0.08056373084906122,0.05457814346415886,0.7023726287061262,0.5400070260479356,47,60,1.476117099915041,1.300673129841421,-13
21159,1,0.08637727214829795,0.06132473170956475,0.7163957789324232,0.5685438922337467,46,57,1.4085226260325536,1.2600536013460326,-11
21161,1,0.08496302267484332,0.05757446602284954,0.7096718283666519,0.5464684966051612,45,57,1.4757066551190263,1.2986509428729425,-12
21163,1,0.08911604441136853,0.06477234933177174,0.7180191361370563,0.5783007111734707,45,55,1.3758346783888518,1.2416016827647904,-10
21165,1,0.08656136605350324,0.05873638247126395,0.7135828389808337,0.5515099023404789,45,57,1.4737265458228097,1.2938713084797848,-12
21167,1,0.08786573771712468,0.05987763924248593,0.7153967102760994,0.5539015593162954,45,56,1.467421542143564,1.29155930010225,-11
21169,1,0.09420100429332864,0.06816985287928998,0.7251074491507582,0.5839214930066688,44,52,1.381857233286577,1.2417892778995154,-8
21171,1,0.0950990929031546,0.06830252196812764,0.7256896992283061,0.5815913870413004,43,52,1.3923218376552946,1.2477655539571681,-9
21173,1,0.08427803006665005,0.05896641719234458,0.7092270665743077,0.5567864962945496,46,57,1.4292547195421532,1.2737863998036232,-11
21175,1,0.08886655483104797,0.0637533055662874,0.7190167697960625,0.5746237640724229,45,55,1.3939128966206953,1.2512826909564447,-10
21177,1,0.07778969781530376,0.05197106714980383,0.697033893418526,0.5305574305955856,48,61,1.4967885418069078,1.3137765173433904,-13
21179,1,0.08593835884189581,0.06047270824179335,0.7129824685443886,0.5623102259750848,46,57,1.4211098087137244,1.2679521652092094,-11
21181,1,0.08962140170844007,0.06353625213863325,0.7143195243689887,0.5662205046935086,45,54,1.4105553710170093,1.2615571468144644,-9
21183,1,0.08575755017200626,0.06071452820164287,0.7118474685285144,0.5634512592739098,46,56,1.4124716556668515,1.2633700906904264,-10
21185,1,0.0928140694433106,0.07130315059198572,0.7232522984730194,0.604512099486547,45,52,1.3016825858707939,1.1964231966363064,-7
21187,1,0.0969413081190878,0.07166465682652212,0.7311644740544797,0.5972000202334806,43,51,1.3527073513203671,1.2243209130646453,-8
21189,1,0.0876911217039025,0.0601855717923981,0.7165181271105137,0.5571476046928555,45,56,1.4570123551601544,1.2860472181434146,-11
21191,1,0.09880900698008414,0.07321030484563563,0.734131946749167,0.6010512832744047,42,50,1.349659821638819,1.2214131592062594,-8
21193,1,0.08448306638101882,0.05941450011898892,0.7100746234958708,0.5592862602827833,46,57,1.4219267386214696,1.2696085599114248,-11
21195,1,0.07800424087885031,0.05080343494480875,0.6996074000907418,0.5255370726097432,47,62,1.5354127326939935,1.3312236882102149,-15
21197,1,0.08538584421242272,0.0590346214048165,0.7137071566948344,0.5573154025174794,46,57,1.446368964186434,1.280616242563743,-11
21199,1,0.08497044664645513,0.05887283483719117,0.7106764472589577,0.5548217290128491,46,57,1.4432878403330693,1.280909542824519,-11
21201,1,0.11195250985865424,0.08724797914863205,0.7539572783255488,0.6406132679624202,40,46,1.2831530420657258,1.1769304758917007,-6
21203,1,0.0862447554786689,0.06090472024138845,0.7150550419457303,0.5654700290709613,46,57,1.416060284602709,1.264532168257493,-11
21205,1,0.08909782340115556,0.06349344619075134,0.7195085448310193,0.5727451433387787,45,55,1.4032601590640048,1.2562455626191669,-10
21207,1,0.08232222170453402,0.05496058858964944,0.7048575476427316,0.5376630229016581,46,59,1.4978409769075418,1.3109652656393562,-13
21209,1,0.08555076597488287,0.06124069334891064,0.7117526890238399,0.5670592331739276,46,56,1.3969594610477194,1.255164623702604,-10
21211,1,0.0908925216659794,0.066544068020181,0.7205159838667742,0.5834173706314304,45,54,1.3658996867822115,1.234992340195429,-9
21213,1,0.08600820845477665,0.06006519907568404,0.714363099266596,0.5609392408655908,46,57,1.431914149596068,1.2735124363277837,-11
21215,1,0.08924000022335972,0.06671526805051245,0.7157604895618292,0.5868089875381634,45,54,1.3376248470708836,1.2197503868586872,-9
21217,1,0.08184568023499171,0.05530084696323809,0.705706174080617,0.5419288709990574,47,59,1.4800077165074819,1.302211806467577,-12
21219,1,0.1154016259904934,0.09013200309984036,0.7526698762173559,0.6398822674188949,39,44,1.280362379860365,1.1762630635998315,-5
21221,1,0.0910444172596368,0.06293283524222786,0.7192108965201257,0.5623442690719601,44,54,1.4466918089612162,1.2789512333913235,-10
21223,1,0.0931809300481499,0.06782755384358231,0.7254604727842284,0.5860852815202577,44,53,1.3737916933144192,1.2378070148809108,-9
21225,1,0.08977669792646456,0.06299060663923159,0.7156378618317168,0.5639093279234554,45,55,1.4252394557913362,1.2690654798475989,-10
21227,1,0.09369240132336214,0.06764440349033474,0.7277156325595906,0.5852561454369797,44,53,1.3850724744250162,1.2434139107010043,-9
21229,1,0.08843615922831688,0.06177455613288369,0.7159874060572932,0.562734088894045,45,55,1.4315952192045092,1.2723370063904262,-10
21231,1,0.0830893523748812,0.05612184605967407,0.7056435109973859,0.5419678955267362,46,58,1.480517092872047,1.3020024190022808,-12
21233,1,0.08961429822998228,0.06381737841359311,0.7171878806212707,0.5704708756602745,45,54,1.404230328127901,1.2571857937378186,-9
21235,1,0.097560075522323,0.07265496763962163,0.7324187715174082,0.6012813778732434,43,51,1.3427860295284149,1.218096549252869,-8
21237,1,0.08160553051688642,0.05302974420470546,0.7086105680752988,0.533919726395046,46,60,1.538863363207499,1.3271855918486881,-14
21239,1,0.09104448916822226,0.0643064251994905,0.7155981150857087,0.5662422187154672,44,54,1.415791484066877,1.2637667970238224,-10
22001,2,0.092643984388376,0.06550902670921888,0.7276520469433249,0.5778120889116467,44,54,1.4142170788096673,1.2593229890947992,-10
22003,2,0.10037323053198026,0.07324719154097394,0.7403783100900169,0.6016433442233939,42,51,1.3703355503511998,1.2305933693086943,-9
22005,2,0.09258325284594254,0.06800584165316251,0.7276721280763753,0.5914242807148831,44,53,1.3614014707461106,1.2303724277210988,-9
22007,2,0.08982391019797638,0.06192728698621918,0.7221593911200267,0.5640257596238611,44,55,1.4504738471421346,1.2803659740676065,-11
22009,2,0.08737635527387705,0.05783699891529921,0.717168257457513,0.5462942750952677,45,57,1.5107345974475173,1.312787430057631,-12
22011,2,0.0975148182677978,0.07137895810978967,0.7350124507711527,0.5974086208943561,43,52,1.3661563694696683,1.230334523246075,-9
22013,2,0.10129285848371096,0.06829514605655362,0.7392811023303625,0.5729332302807937,41,51,1.4831633627349254,1.290344255242521,-10
22015,2,0.08955495958138594,0.06268488368743784,0.72459661921365,0.5712971446806651,45,56,1.4286531985594624,1.2683357968096864,-11
22017,2,0.08423422839398788,0.05448213668725758,0.7157060659658374,0.5381773906475289,45,59,1.5460889296158753,1.3298701848190018,-14
22019,2,0.09048060038012724,0.06351348390427151,0.7251589973278468,0.5727850994989285,44,55,1.4245888403240636,1.2660228032506688,-11
22021,2,0.0986304526943201,0.0712707179110783,0.7364656879524301,0.594300851042586,43,51,1.383884652563448,1.2392135846018786,-8
22023,2,0.10784535966609368,0.08297562585290011,0.7516940520956693,0.6337209945462867,40,47,1.2997233652359892,1.1861593012771268,-7
22025,2,0.08957597826472163,0.06223795643984936,0.7174348605849835,0.5622484263937061,45,55,1.4392499913022279,1.2760104375687669,-10
22027,2,0.08295389134390968,0.0510655113979199,0.7090539385381922,0.5173401917198193,45,60,1.62446020950431,1.3705757833758279,-15
22029,2,0.09947601813141028,0.07064215785659901,0.7383404464227489,0.5896939223160186,42,51,1.4081678865663043,1.252074031088742,-9
22031,2,0.08749312507804988,0.06037447978610735,0.7199122068019788,0.5622853435078201,45,57,1.4491739786084707,1.2803325128675818,-12
22033,2,0.08596825954527273,0.0571546421134345,0.7187631603622541,0.5493503260894959,45,58,1.5041343339120556,1.3083876102863345,-13
22035,2,0.09131923073199372,0.06448882713775367,0.7249674984941856,0.5747304175684523,44,54,1.4160473183506346,1.2614044364684065,-10
22037,2,0.09037539207047708,0.06189403061559716,0.7235998741976878,0.5631616418358257,44,55,1.4601633012360755,1.284888423577388,-11
22039,2,0.0917649128135356,0.06339838457428815,0.7288330869860731,0.5711248077912041,44,55,1.4474329816086795,1.2761362788718593,-11
22041,2,0.09484512085139696,0.06718244641639817,0.7260450571106006,0.5769397826789054,44,53,1.4117544970533666,1.2584416587453104,-9
22043,2,0.09201000770508012,0.06471776789261349,0.7252366260032286,0.5736491200143573,44,54,1.4217116983662474,1.2642512656257145,-10
22045,2,0.09794527970283952,0.07133408190329096,0.7369248211933338,0.5974018525590947,43,51,1.3730502599812793,1.2335496082520727,-8
22047,2,0.09125457320426718,0.06378471858575745,0.7250041622730985,0.5715265099860009,44,55,1.4306651377880892,1.2685398657900522,-11
22049,2,0.08950380375413187,0.0605769319832525,0.7207547687206622,0.5567260967657018,44,56,1.4775228923590367,1.2946308299680658,-12
22051,2,0.08742978637252723,0.05886573470887529,0.7214514739828357,0.5557244633427864,45,57,1.4852407228911269,1.298217950750576,-12
22053,2,0.09891387682795542,0.07261168951000692,0.73684830401978485,0.5998656617488813,43,51,1.3622307578220403,1.2283555319228254,-8
22055,2,0.08895969492878847,0.06134679457664618,0.7234120070290321,0.5651143940360573,45,56,1.450111542790438,1.2801160520127797,-11
22057,2,0.08861501395038374,0.06152799581482493,0.7210302848960913,0.5653393693095742,45,56,1.4402389152586748,1.2753937263853676,-11
22059,2,0.09707502269436388,0.07200974892312931,0.7330967643564559,0.6004731096777691,43,52,1.3480816715246688,1.2208652686376853,-9
22061,2,0.08327435590834519,0.05379916906633739,0.7116527986216832,0.5338817740773701,46,59,1.547874388276578,1.3329782606861391,-13
