"","State","FY","Category","Value","REGION6","C09WEEKS.[0.286,118)","C09WEEKS.[118,235)","C09WEEKS.[235,352)","C09WEEKS.[352,470)","C09WEEKS.[470,587]","FWRDAYS.[1,73.8)","FWRDAYS.[73.8,147)","FWRDAYS.[147,219)","FWRDAYS.[219,292)","FWRDAYS.[292,365]","FWWEEKS.[0.143,10.5)","FWWEEKS.[10.5,20.9)","FWWEEKS.[20.9,31.3)","FWWEEKS.[31.3,41.7)","FWWEEKS.[41.7,52.1]","FTC.0","FTC.1","GENDER.0","GENDER.1","INTLSHTL.0","INTLSHTL.1","MARRIED.0","MARRIED.1","FAMPOV.0","FAMPOV.1","SPOUSE.0","SPOUSE.1","SPOUSEFW.0","SPOUSEFW.1","SPOUSENF.0","SPOUSENF.1","YOUTH.0","YOUTH.1","BLWAGE.0","BLWAGE.1","CROWDED1.0","CROWDED1.1","CROWDED2.0","CROWDED2.1","D11.1","D11.2","D11.3","D11.4","D11.96","B17CODE.3","B17CODE.4","B17CODE.97","B17CODE.2","B17CODE.6","B17CODE.5","B17CODE.7","HHFAMGRD.1","HHFAMGRD.2","HHFAMGRD.3","HHFAMGRD.4","HHFAMGRD.5","HHFAMGRD.6","HHFAMGRD.7","HHFAMGRD.8","HHFAMGRD.9","HHFAMGRD.10","HHGRDKID.0","HHGRDKID.1","HHGRDKID.2","HHGRDKID.3","HHKID.0","HHKID.1","HHKID.2","HHKID.3","HHKID.4","HHKID.5","HHKID.6","HHKID.8","HHKID.7","HHOTHFAM.0","HHOTHFAM.1","HHPARENT.0","HHPARENT.2","HHPARENT.1","HHSIB.0","HHSIB.1","HHSIB.2","HHSIB.4","HHYTH018.0","HHYTH018.1","HHYTH018.2","HHYTH018.3","HHYTH018.4","HHYTH018.5","HHYTH018.6","HHYTH018.7","K018USFW.0","K018USFW.1","K018USFW.2","K018USFW.3","K018USNF.0","K018USNF.1","K018USNF.2","K018USNF.3","CROP.1","CROP.2","CROP.3","CROP.4","CROP.5","D22.0","D22.1","D22.95","D23.0","D23.1","D23.95","D26.0","D26.1","D26.95","D30.1","D30.4","D30.5","D30.6","D30.7","D30.8","D30.9","D30.97","D33A.3","D33A.5","D33A.10","D33A.11","D33A.12","D33A.97","D35x.1","D35x.2","D35x.3","D37A.1","D37A.2","D37A.3","D37A.4","D37A.5","D37A.6","E01x.0","E01x.1","E01x.7","G01.0","G01.2","G01.3","G01.4","G01.5","G01.6","G01.7","G01.8","G01.9","G01.10","G01.11","G01.12","G01.13","G01.14","G01.15","G01.95","G01.96","G01.1","RegionName","CV...._NOT SPECIFIED"
"158","NEW HAMPSHIRE","2012","Non-Migrant","6,110",1,1,NA,NA,NA,NA,0.110502636432317,0.201113976301037,0.166848875675198,0.286829144279027,0.23470536731242,0.110502636432317,0.0142918283827665,0.152184747329644,0.150652202846378,0.572368585008894,1,NA,0.751801156228994,0.248198843771006,1,NA,0.599189135035747,0.400810864964253,0.762359835912598,0.237640164087402,0.599189135035747,0.400810864964253,0.898328458946007,0.101671541053993,0.923116140822118,0.0768838591778821,0.923062414704461,0.0769375852955385,0.995259474005492,0.00474052599450765,0.773363409781798,0.226636590218202,0.83914544133862,0.16085455866138,0.699552156257322,0.0945601767770413,0.0382693361844759,0.167618330781161,NA,0.854956498167007,0.12447641233138,0.00310425940755869,0.0077050370787135,0.00975779301534071,NA,NA,0.433275483119363,0.178836522482339,0.169991137963116,0.132916132829307,0.0329682533882268,0.0257974043931732,0.0262150658244747,NA,NA,NA,0.985657486362287,NA,0.014342513637713,NA,0.694813190126453,0.176790936093422,0.0741585577608237,0.0276893097932135,0.00091547919739483,0.0256325270286931,NA,NA,NA,1,NA,0.999090213859263,NA,0.000909786140736994,0.999090213859263,NA,0.000909786140736994,NA,0.776670278065709,0.0794218185288087,0.101283220745867,0.0169921556309226,NA,0.0256325270286931,NA,NA,0.998271336113142,NA,0.00172866388685751,NA,0.971131934547179,0.0288680654528214,NA,NA,0.208731703364447,0.285395246686131,0.188508551185986,0.267980091882432,0.0493844068810043,0.1685574140967,0.727876841358431,0.103565744544869,0.188058429774235,0.503510067263384,0.308431502962382,0.421705921694983,0.577606922325702,0.000687155979315091,0.429572175771549,0.014342513637713,0.0497638503915567,NA,NA,0.506068741827656,0.000252718371525105,NA,0.12743879512092,NA,0.279408791047111,0.210942169845002,0.382210243986966,NA,0.716584573992731,0.0164915356068295,0.26692389040044,0.166399789349901,0.547093439721334,0.187314323485962,0.0991924474428026,NA,NA,0.952021081106174,0.0479789188938265,NA,0.0190912137657961,NA,0.0784957320614818,0.0583071922743355,0.00963507493344675,0.0298751713460197,0.0670087843297504,0.0241283896863296,0.101120651228492,0.194163327114912,0.275655118046526,0.0805512095970796,0.0394624988668983,NA,0.00716525819432076,0.0050349064008112,NA,0.0103054721538003,"EAST","6.1"
"159","NEW HAMPSHIRE","2012","Migrant","306",1,1,NA,NA,NA,NA,0.514414707067346,0.151689575100402,0.120335189993814,0.0536412220006802,0.159919305837757,0.512381609389834,0.135542417298294,0.086287056477406,0.0934089041328564,0.17238001270161,0.8411706700382,0.1588293299618,0.805322638742881,0.194677361257119,0.390419068649213,0.609580931350787,0.679589299184749,0.320410700815251,0.451441271137033,0.548558728862967,0.679589299184749,0.320410700815251,0.998542139880085,0.00145786011991545,0.999477203452955,0.000522796547045185,0.991567716452833,0.00843228354716651,1,NA,0.590380586735258,0.409619413264742,0.712100804011162,0.287899195988838,0.392812948176546,0.187057352209687,0.0307749770995291,0.389354722514238,NA,0.733846872166043,0.166950391766012,0.0347387785139385,0.0524081798731618,0.0025815653577308,0.00947421232311412,NA,0.613029636684411,0.0772448316328798,0.0475850239227507,0.0804873244711723,0.143947304534404,0.0216380085976559,0.0160678701567255,NA,NA,NA,1,NA,NA,NA,0.994710066320148,0.00233080126845356,0.00177547944683889,0.00118365296455926,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,0.995145730108187,0.00307879044497452,0.00177547944683889,NA,NA,NA,NA,NA,0.999106889234172,0.000893110765828329,NA,NA,0.998816347035441,NA,0.00118365296455926,NA,0.0874728127131248,0.617185582149693,0.0110484232415885,0.284293181895594,NA,0.04751945306,0.400747070177816,0.551733476762184,0.047900658877157,0.360452032430022,0.591647308692821,0.238794555508582,0.750549086371384,0.0106563581200342,0.390152443393382,NA,0.000381205817157052,NA,0.00240496179729192,0.569438220485009,0.0113064926784425,0.026316675828718,0.0384555702838152,NA,0.784526867669526,0.00944280329077441,0.167574758755884,NA,0.287438964998812,0.00967939371411522,0.702881641287073,0.685954309729731,0.292245001247932,0.0218006890223368,NA,NA,NA,0.852043379318155,0.147956620681845,NA,0.110151334309084,NA,0.00301712124169865,0.0059396676348377,0.205041190168377,0.214105744464785,0.0889311934334919,0.0543010103802687,0.131201818169647,0.0220319811696577,0.00561034876545581,0.0333696475190028,0.038649179837878,0.00118365296455926,NA,0.0864661099412562,NA,NA,"EAST","17.2"
"160","NEW HAMPSHIRE","2017","Non-Migrant","5,192",1,0.981673041651817,NA,NA,NA,0.0183269583481826,0.37063784526435,0.134749414762027,0.106584515113299,0.311342996366907,0.0766852284934169,0.357419061821541,0.102827917353885,0.0526209248708483,0.142604010204098,0.344528085749628,1,NA,0.812166203453539,0.187833796546461,1,NA,0.682686797563035,0.317313202436965,0.80126071213513,0.19873928786487,0.687248244234808,0.312751755765192,0.982096152319998,0.0179038476800019,0.846631392298973,0.153368607701027,0.93264188629664,0.0673581137033595,1,NA,0.895117518868633,0.104882481131367,0.962202691851508,0.0377973081484919,0.964453569408361,0.00817400842564346,NA,0.0273724221659955,NA,0.560287919047383,0.417228467361442,0.0173530929927236,NA,NA,NA,0.0051305205984517,0.586122035781418,0.161087344176077,0.0662466180924927,0.093805312198091,0.0570699365390905,0.0316967899910662,0.00397196322176389,NA,NA,NA,1,NA,NA,NA,0.805458463666004,0.0502781177037509,0.0817566101288876,0.0420377576170535,0.0204690508843037,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,0.810943678165077,0.0619832794693908,0.0645662338641754,0.0420377576170535,0.0204690508843037,NA,NA,NA,0.996450392260822,0.00354960773917771,NA,NA,0.990990150006208,0.00648325470663703,0.00252659528715477,NA,0.351967742240955,0.0996906336756845,0.312371949481507,0.197237210706297,0.0387324638955567,0.0303994046570528,0.906226565049999,0.0633740302929482,0.0469191391429725,0.865187140804254,0.087893720052774,0.230772280395372,0.769227719604628,NA,0.220671148358055,0.101711110414575,NA,0.00207952511868589,NA,0.40988513695205,0.184641924934876,0.0810111542217569,0.0117634004623148,NA,0.0740340108209364,0.340679358479406,0.573523230237343,NA,0.870536835295808,0.0489670388416558,0.0804961258625365,0.0846586770178187,0.300451874634324,0.598944174110222,0.0159452742376353,NA,NA,1,NA,NA,0.106241402590953,NA,NA,0.0338856393130691,0.0262948086716715,0.00844816551265087,0.0419951374314148,0.0280070097462515,0.0762508966678197,0.0737524700179619,0.289702765393016,0.166465770245742,0.0500102183453302,0.0144966270954849,0.054963644952139,0.0284994418650395,0.000986002151455941,NA,"EAST","17.0"
"161","NEW HAMPSHIRE","2017","Non-Migrant","4,832",1,0.981673041651817,NA,NA,NA,0.0183269583481826,0.37063784526435,0.134749414762027,0.106584515113299,0.311342996366907,0.0766852284934169,0.357419061821541,0.102827917353885,0.0526209248708483,0.142604010204098,0.344528085749628,1,NA,0.812166203453539,0.187833796546461,1,NA,0.682686797563035,0.317313202436965,0.80126071213513,0.19873928786487,0.687248244234808,0.312751755765192,0.982096152319998,0.0179038476800019,0.846631392298973,0.153368607701027,0.93264188629664,0.0673581137033595,1,NA,0.895117518868633,0.104882481131367,0.962202691851508,0.0377973081484919,0.964453569408361,0.00817400842564346,NA,0.0273724221659955,NA,0.560287919047383,0.417228467361442,0.0173530929927236,NA,NA,NA,0.0051305205984517,0.586122035781418,0.161087344176077,0.0662466180924927,0.093805312198091,0.0570699365390905,0.0316967899910662,0.00397196322176389,NA,NA,NA,1,NA,NA,NA,0.805458463666004,0.0502781177037509,0.0817566101288876,0.0420377576170535,0.0204690508843037,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,0.810943678165077,0.0619832794693908,0.0645662338641754,0.0420377576170535,0.0204690508843037,NA,NA,NA,0.996450392260822,0.00354960773917771,NA,NA,0.990990150006208,0.00648325470663703,0.00252659528715477,NA,0.351967742240955,0.0996906336756845,0.312371949481507,0.197237210706297,0.0387324638955567,0.0303994046570528,0.906226565049999,0.0633740302929482,0.0469191391429725,0.865187140804254,0.087893720052774,0.230772280395372,0.769227719604628,NA,0.220671148358055,0.101711110414575,NA,0.00207952511868589,NA,0.40988513695205,0.184641924934876,0.0810111542217569,0.0117634004623148,NA,0.0740340108209364,0.340679358479406,0.573523230237343,NA,0.870536835295808,0.0489670388416558,0.0804961258625365,0.0846586770178187,0.300451874634324,0.598944174110222,0.0159452742376353,NA,NA,1,NA,NA,0.106241402590953,NA,NA,0.0338856393130691,0.0262948086716715,0.00844816551265087,0.0419951374314148,0.0280070097462515,0.0762508966678197,0.0737524700179619,0.289702765393016,0.166465770245742,0.0500102183453302,0.0144966270954849,0.054963644952139,0.0284994418650395,0.000986002151455941,NA,"EAST","9.7"
"162","NEW HAMPSHIRE","2017","Migrant","209",1,1,NA,NA,NA,NA,0.0647319105960903,0.269580688963022,0.212173040979212,0.046256575170457,0.407257784291219,0.0647319105960903,0.254217723630773,0.19988266869959,0.0739099127823273,0.407257784291219,0.241346992519734,0.758653007480266,0.856082650365481,0.143917349634519,0.47155844407293,0.52844155592707,0.229767703467677,0.770232296532323,0.520725132410412,0.479274867589588,0.629046617937823,0.370953382062177,0.747123354176971,0.252876645823029,0.975646491514047,0.024353508485953,0.855228114532427,0.144771885467573,1,NA,0.385557288871728,0.614442711128272,0.427135366430196,0.572864633569804,0.417910587767941,0.558990480251293,NA,0.023098931980766,NA,0.911387863636067,0.071756211809034,0.0168559245548995,NA,NA,NA,NA,0.629046617937823,0.0153629653322488,0.0215773035205114,0.0505686207121717,0.0215773035205114,0.168702108934851,0.0931650800418822,NA,NA,NA,1,NA,NA,NA,0.747123354176971,NA,NA,NA,0.159711565781147,0.0931650800418822,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,0.747123354176971,NA,NA,NA,0.159711565781147,0.0931650800418822,NA,NA,0.747123354176971,0.252876645823029,NA,NA,0.991009456846296,0.00899054315370413,NA,NA,NA,0.728979982137848,0.0323659552980451,0.217076759043595,0.0215773035205114,NA,0.889903963049283,0.110096036950717,NA,0.839556921443829,0.160443078556171,0.397228887583047,0.508038040798484,0.0947330716184685,0.229283952577868,NA,NA,0.0152859347211642,NA,0.755430112700968,NA,NA,0.014650374941774,NA,0.613944651857978,0.107748213540209,0.263656759660038,NA,0.410963363028167,NA,0.589036636971833,0.625976905824593,0.304791679005069,0.0692314151703379,NA,NA,NA,0.944535112721189,0.023098931980766,0.0323659552980451,0.0770174912621974,NA,0.0323659552980451,0.0323659552980451,0.281145426247467,NA,NA,0.0558990480251293,0.0276533376118703,0.255820933335164,0.0333440516396571,0.182810497761913,NA,NA,NA,0.0215773035205114,NA,NA,"EAST","2.2"
"163","NEW JERSEY","2012","Non-Migrant","10,399",1,1,NA,NA,NA,NA,0.110502636432317,0.201113976301037,0.166848875675198,0.286829144279027,0.23470536731242,0.110502636432317,0.0142918283827665,0.152184747329644,0.150652202846378,0.572368585008894,1,NA,0.751801156228994,0.248198843771006,1,NA,0.599189135035747,0.400810864964253,0.762359835912598,0.237640164087402,0.599189135035747,0.400810864964253,0.898328458946007,0.101671541053993,0.923116140822118,0.0768838591778821,0.923062414704461,0.0769375852955385,0.995259474005492,0.00474052599450765,0.773363409781798,0.226636590218202,0.83914544133862,0.16085455866138,0.699552156257322,0.0945601767770413,0.0382693361844759,0.167618330781161,NA,0.854956498167007,0.12447641233138,0.00310425940755869,0.0077050370787135,0.00975779301534071,NA,NA,0.433275483119363,0.178836522482339,0.169991137963116,0.132916132829307,0.0329682533882268,0.0257974043931732,0.0262150658244747,NA,NA,NA,0.985657486362287,NA,0.014342513637713,NA,0.694813190126453,0.176790936093422,0.0741585577608237,0.0276893097932135,0.00091547919739483,0.0256325270286931,NA,NA,NA,1,NA,0.999090213859263,NA,0.000909786140736994,0.999090213859263,NA,0.000909786140736994,NA,0.776670278065709,0.0794218185288087,0.101283220745867,0.0169921556309226,NA,0.0256325270286931,NA,NA,0.998271336113142,NA,0.00172866388685751,NA,0.971131934547179,0.0288680654528214,NA,NA,0.208731703364447,0.285395246686131,0.188508551185986,0.267980091882432,0.0493844068810043,0.1685574140967,0.727876841358431,0.103565744544869,0.188058429774235,0.503510067263384,0.308431502962382,0.421705921694983,0.577606922325702,0.000687155979315091,0.429572175771549,0.014342513637713,0.0497638503915567,NA,NA,0.506068741827656,0.000252718371525105,NA,0.12743879512092,NA,0.279408791047111,0.210942169845002,0.382210243986966,NA,0.716584573992731,0.0164915356068295,0.26692389040044,0.166399789349901,0.547093439721334,0.187314323485962,0.0991924474428026,NA,NA,0.952021081106174,0.0479789188938265,NA,0.0190912137657961,NA,0.0784957320614818,0.0583071922743355,0.00963507493344675,0.0298751713460197,0.0670087843297504,0.0241283896863296,0.101120651228492,0.194163327114912,0.275655118046526,0.0805512095970796,0.0394624988668983,NA,0.00716525819432076,0.0050349064008112,NA,0.0103054721538003,"EAST","4.3"
"164","NEW JERSEY","2012","Non-Migrant","24,561",1,1,NA,NA,NA,NA,0.110502636432317,0.201113976301037,0.166848875675198,0.286829144279027,0.23470536731242,0.110502636432317,0.0142918283827665,0.152184747329644,0.150652202846378,0.572368585008894,1,NA,0.751801156228994,0.248198843771006,1,NA,0.599189135035747,0.400810864964253,0.762359835912598,0.237640164087402,0.599189135035747,0.400810864964253,0.898328458946007,0.101671541053993,0.923116140822118,0.0768838591778821,0.923062414704461,0.0769375852955385,0.995259474005492,0.00474052599450765,0.773363409781798,0.226636590218202,0.83914544133862,0.16085455866138,0.699552156257322,0.0945601767770413,0.0382693361844759,0.167618330781161,NA,0.854956498167007,0.12447641233138,0.00310425940755869,0.0077050370787135,0.00975779301534071,NA,NA,0.433275483119363,0.178836522482339,0.169991137963116,0.132916132829307,0.0329682533882268,0.0257974043931732,0.0262150658244747,NA,NA,NA,0.985657486362287,NA,0.014342513637713,NA,0.694813190126453,0.176790936093422,0.0741585577608237,0.0276893097932135,0.00091547919739483,0.0256325270286931,NA,NA,NA,1,NA,0.999090213859263,NA,0.000909786140736994,0.999090213859263,NA,0.000909786140736994,NA,0.776670278065709,0.0794218185288087,0.101283220745867,0.0169921556309226,NA,0.0256325270286931,NA,NA,0.998271336113142,NA,0.00172866388685751,NA,0.971131934547179,0.0288680654528214,NA,NA,0.208731703364447,0.285395246686131,0.188508551185986,0.267980091882432,0.0493844068810043,0.1685574140967,0.727876841358431,0.103565744544869,0.188058429774235,0.503510067263384,0.308431502962382,0.421705921694983,0.577606922325702,0.000687155979315091,0.429572175771549,0.014342513637713,0.0497638503915567,NA,NA,0.506068741827656,0.000252718371525105,NA,0.12743879512092,NA,0.279408791047111,0.210942169845002,0.382210243986966,NA,0.716584573992731,0.0164915356068295,0.26692389040044,0.166399789349901,0.547093439721334,0.187314323485962,0.0991924474428026,NA,NA,0.952021081106174,0.0479789188938265,NA,0.0190912137657961,NA,0.0784957320614818,0.0583071922743355,0.00963507493344675,0.0298751713460197,0.0670087843297504,0.0241283896863296,0.101120651228492,0.194163327114912,0.275655118046526,0.0805512095970796,0.0394624988668983,NA,0.00716525819432076,0.0050349064008112,NA,0.0103054721538003,"EAST","1.9"
"165","NEW JERSEY","2012","Migrant","11,131",1,1,NA,NA,NA,NA,0.514414707067346,0.151689575100402,0.120335189993814,0.0536412220006802,0.159919305837757,0.512381609389834,0.135542417298294,0.086287056477406,0.0934089041328564,0.17238001270161,0.8411706700382,0.1588293299618,0.805322638742881,0.194677361257119,0.390419068649213,0.609580931350787,0.679589299184749,0.320410700815251,0.451441271137033,0.548558728862967,0.679589299184749,0.320410700815251,0.998542139880085,0.00145786011991545,0.999477203452955,0.000522796547045185,0.991567716452833,0.00843228354716651,1,NA,0.590380586735258,0.409619413264742,0.712100804011162,0.287899195988838,0.392812948176546,0.187057352209687,0.0307749770995291,0.389354722514238,NA,0.733846872166043,0.166950391766012,0.0347387785139385,0.0524081798731618,0.0025815653577308,0.00947421232311412,NA,0.613029636684411,0.0772448316328798,0.0475850239227507,0.0804873244711723,0.143947304534404,0.0216380085976559,0.0160678701567255,NA,NA,NA,1,NA,NA,NA,0.994710066320148,0.00233080126845356,0.00177547944683889,0.00118365296455926,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,0.995145730108187,0.00307879044497452,0.00177547944683889,NA,NA,NA,NA,NA,0.999106889234172,0.000893110765828329,NA,NA,0.998816347035441,NA,0.00118365296455926,NA,0.0874728127131248,0.617185582149693,0.0110484232415885,0.284293181895594,NA,0.04751945306,0.400747070177816,0.551733476762184,0.047900658877157,0.360452032430022,0.591647308692821,0.238794555508582,0.750549086371384,0.0106563581200342,0.390152443393382,NA,0.000381205817157052,NA,0.00240496179729192,0.569438220485009,0.0113064926784425,0.026316675828718,0.0384555702838152,NA,0.784526867669526,0.00944280329077441,0.167574758755884,NA,0.287438964998812,0.00967939371411522,0.702881641287073,0.685954309729731,0.292245001247932,0.0218006890223368,NA,NA,NA,0.852043379318155,0.147956620681845,NA,0.110151334309084,NA,0.00301712124169865,0.0059396676348377,0.205041190168377,0.214105744464785,0.0889311934334919,0.0543010103802687,0.131201818169647,0.0220319811696577,0.00561034876545581,0.0333696475190028,0.038649179837878,0.00118365296455926,NA,0.0864661099412562,NA,NA,"EAST","4.4"
"166","NEW JERSEY","2017","Non-Migrant","25,256",1,0.981673041651817,NA,NA,NA,0.0183269583481826,0.37063784526435,0.134749414762027,0.106584515113299,0.311342996366907,0.0766852284934169,0.357419061821541,0.102827917353885,0.0526209248708483,0.142604010204098,0.344528085749628,1,NA,0.812166203453539,0.187833796546461,1,NA,0.682686797563035,0.317313202436965,0.80126071213513,0.19873928786487,0.687248244234808,0.312751755765192,0.982096152319998,0.0179038476800019,0.846631392298973,0.153368607701027,0.93264188629664,0.0673581137033595,1,NA,0.895117518868633,0.104882481131367,0.962202691851508,0.0377973081484919,0.964453569408361,0.00817400842564346,NA,0.0273724221659955,NA,0.560287919047383,0.417228467361442,0.0173530929927236,NA,NA,NA,0.0051305205984517,0.586122035781418,0.161087344176077,0.0662466180924927,0.093805312198091,0.0570699365390905,0.0316967899910662,0.00397196322176389,NA,NA,NA,1,NA,NA,NA,0.805458463666004,0.0502781177037509,0.0817566101288876,0.0420377576170535,0.0204690508843037,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,0.810943678165077,0.0619832794693908,0.0645662338641754,0.0420377576170535,0.0204690508843037,NA,NA,NA,0.996450392260822,0.00354960773917771,NA,NA,0.990990150006208,0.00648325470663703,0.00252659528715477,NA,0.351967742240955,0.0996906336756845,0.312371949481507,0.197237210706297,0.0387324638955567,0.0303994046570528,0.906226565049999,0.0633740302929482,0.0469191391429725,0.865187140804254,0.087893720052774,0.230772280395372,0.769227719604628,NA,0.220671148358055,0.101711110414575,NA,0.00207952511868589,NA,0.40988513695205,0.184641924934876,0.0810111542217569,0.0117634004623148,NA,0.0740340108209364,0.340679358479406,0.573523230237343,NA,0.870536835295808,0.0489670388416558,0.0804961258625365,0.0846586770178187,0.300451874634324,0.598944174110222,0.0159452742376353,NA,NA,1,NA,NA,0.106241402590953,NA,NA,0.0338856393130691,0.0262948086716715,0.00844816551265087,0.0419951374314148,0.0280070097462515,0.0762508966678197,0.0737524700179619,0.289702765393016,0.166465770245742,0.0500102183453302,0.0144966270954849,0.054963644952139,0.0284994418650395,0.000986002151455941,NA,"EAST","2.9"
"167","NEW JERSEY","2017","Non-Migrant","11,356",1,0.981673041651817,NA,NA,NA,0.0183269583481826,0.37063784526435,0.134749414762027,0.106584515113299,0.311342996366907,0.0766852284934169,0.357419061821541,0.102827917353885,0.0526209248708483,0.142604010204098,0.344528085749628,1,NA,0.812166203453539,0.187833796546461,1,NA,0.682686797563035,0.317313202436965,0.80126071213513,0.19873928786487,0.687248244234808,0.312751755765192,0.982096152319998,0.0179038476800019,0.846631392298973,0.153368607701027,0.93264188629664,0.0673581137033595,1,NA,0.895117518868633,0.104882481131367,0.962202691851508,0.0377973081484919,0.964453569408361,0.00817400842564346,NA,0.0273724221659955,NA,0.560287919047383,0.417228467361442,0.0173530929927236,NA,NA,NA,0.0051305205984517,0.586122035781418,0.161087344176077,0.0662466180924927,0.093805312198091,0.0570699365390905,0.0316967899910662,0.00397196322176389,NA,NA,NA,1,NA,NA,NA,0.805458463666004,0.0502781177037509,0.0817566101288876,0.0420377576170535,0.0204690508843037,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,0.810943678165077,0.0619832794693908,0.0645662338641754,0.0420377576170535,0.0204690508843037,NA,NA,NA,0.996450392260822,0.00354960773917771,NA,NA,0.990990150006208,0.00648325470663703,0.00252659528715477,NA,0.351967742240955,0.0996906336756845,0.312371949481507,0.197237210706297,0.0387324638955567,0.0303994046570528,0.906226565049999,0.0633740302929482,0.0469191391429725,0.865187140804254,0.087893720052774,0.230772280395372,0.769227719604628,NA,0.220671148358055,0.101711110414575,NA,0.00207952511868589,NA,0.40988513695205,0.184641924934876,0.0810111542217569,0.0117634004623148,NA,0.0740340108209364,0.340679358479406,0.573523230237343,NA,0.870536835295808,0.0489670388416558,0.0804961258625365,0.0846586770178187,0.300451874634324,0.598944174110222,0.0159452742376353,NA,NA,1,NA,NA,0.106241402590953,NA,NA,0.0338856393130691,0.0262948086716715,0.00844816551265087,0.0419951374314148,0.0280070097462515,0.0762508966678197,0.0737524700179619,0.289702765393016,0.166465770245742,0.0500102183453302,0.0144966270954849,0.054963644952139,0.0284994418650395,0.000986002151455941,NA,"EAST","17.0"
"168","NEW JERSEY","2017","Migrant","10,675",1,1,NA,NA,NA,NA,0.0647319105960903,0.269580688963022,0.212173040979212,0.046256575170457,0.407257784291219,0.0647319105960903,0.254217723630773,0.19988266869959,0.0739099127823273,0.407257784291219,0.241346992519734,0.758653007480266,0.856082650365481,0.143917349634519,0.47155844407293,0.52844155592707,0.229767703467677,0.770232296532323,0.520725132410412,0.479274867589588,0.629046617937823,0.370953382062177,0.747123354176971,0.252876645823029,0.975646491514047,0.024353508485953,0.855228114532427,0.144771885467573,1,NA,0.385557288871728,0.614442711128272,0.427135366430196,0.572864633569804,0.417910587767941,0.558990480251293,NA,0.023098931980766,NA,0.911387863636067,0.071756211809034,0.0168559245548995,NA,NA,NA,NA,0.629046617937823,0.0153629653322488,0.0215773035205114,0.0505686207121717,0.0215773035205114,0.168702108934851,0.0931650800418822,NA,NA,NA,1,NA,NA,NA,0.747123354176971,NA,NA,NA,0.159711565781147,0.0931650800418822,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,0.747123354176971,NA,NA,NA,0.159711565781147,0.0931650800418822,NA,NA,0.747123354176971,0.252876645823029,NA,NA,0.991009456846296,0.00899054315370413,NA,NA,NA,0.728979982137848,0.0323659552980451,0.217076759043595,0.0215773035205114,NA,0.889903963049283,0.110096036950717,NA,0.839556921443829,0.160443078556171,0.397228887583047,0.508038040798484,0.0947330716184685,0.229283952577868,NA,NA,0.0152859347211642,NA,0.755430112700968,NA,NA,0.014650374941774,NA,0.613944651857978,0.107748213540209,0.263656759660038,NA,0.410963363028167,NA,0.589036636971833,0.625976905824593,0.304791679005069,0.0692314151703379,NA,NA,NA,0.944535112721189,0.023098931980766,0.0323659552980451,0.0770174912621974,NA,0.0323659552980451,0.0323659552980451,0.281145426247467,NA,NA,0.0558990480251293,0.0276533376118703,0.255820933335164,0.0333440516396571,0.182810497761913,NA,NA,NA,0.0215773035205114,NA,NA,"EAST","7.1"
