shipment_date,begin_date,end_date,location,group,commodity,origin,organic,package,variety,properties,district,transportation,season,environment,import/export,reporting_city,1_lb_units,package_count,car_van_count
12/06/2025,11/30/2025,12/06/2025,Oregon,Fruits,Apples,Oregon,No,cartons tray pack,N/A,N/A,OREGON,Truck,2025,N/A,Exp (export),"Yakima, Washington",41160,1029,
12/06/2025,11/30/2025,12/06/2025,Michigan,Fruits,Apples,Michigan,No,cartons tray pack,N/A,N/A,MICHIGAN,Truck,2025,N/A,D (domestic),"Benton Harbor (St. Joseph), Michigan",9114240,227856,
12/06/2025,11/30/2025,12/06/2025,Washington,Fruits,Apples,Washington,Yes,cartons tray pack,N/A,N/A,WASHINGTON,Truck,2024,N/A,Exp (export),"Yakima, Washington",10080,252,
12/06/2025,11/30/2025,12/06/2025,Canada,Fruits,Apples,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH HOULTON MAINE,Truck,2025,N/A,I (import),"Washington, District Of Columbia",241592,,
12/06/2025,11/30/2025,12/06/2025,Washington,Fruits,Apples,Washington,Yes,cartons tray pack,N/A,N/A,WASHINGTON,Truck,2024,N/A,D (domestic),"Yakima, Washington",172280,4307,
12/06/2025,11/30/2025,12/06/2025,Washington,Fruits,Apples,Washington,No,cartons tray pack,N/A,N/A,WASHINGTON,Truck,2024,N/A,Exp (export),"Yakima, Washington",1201880,30047,
12/06/2025,11/30/2025,12/06/2025,New York,Fruits,Apples,New York,No,cartons tray pack,N/A,N/A,NEW YORK,Truck,2025,N/A,D (domestic),"Idaho Falls, Idaho",8801920,220048,
12/06/2025,11/30/2025,12/06/2025,Appalachia,Fruits,Apples,Appalachia,No,cartons 12 3-lb film bags,N/A,N/A,"APPALACHIAN DISTRICT (MD, PA, VA, WV)",Truck,2025,N/A,D (domestic),"Inwood, West Virginia",1586628,44073,
12/06/2025,11/30/2025,12/06/2025,Washington,Fruits,Apples,Washington,Yes,cartons tray pack,N/A,N/A,WASHINGTON,Truck,2025,N/A,D (domestic),"Yakima, Washington",14136600,353415,
12/06/2025,11/30/2025,12/06/2025,New England,Fruits,Apples,New England,No,cartons tray pack,N/A,N/A,NEW ENGLAND,Truck,2025,N/A,D (domestic),"Idaho Falls, Idaho",380000,9500,
12/06/2025,11/30/2025,12/06/2025,Canada,Fruits,Apples,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH PORT HURON MICHIGAN,Truck,2025,N/A,I (import),"Washington, District Of Columbia",13772,,
12/06/2025,11/30/2025,12/06/2025,Washington,Fruits,Apples,Washington,No,cartons tray pack,N/A,N/A,WASHINGTON,Truck,2025,N/A,D (domestic),"Yakima, Washington",70234240,1755856,
12/06/2025,11/30/2025,12/06/2025,Canada,Fruits,Apples,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH LAKE CHAMPLAIN NEW YORK,Truck,2025,N/A,I (import),"Washington, District Of Columbia",69202,,
12/06/2025,11/30/2025,12/06/2025,Canada,Fruits,Apples,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH BUFFALO NEW YORK,Truck,2025,N/A,I (import),"Washington, District Of Columbia",41912,,
12/06/2025,11/30/2025,12/06/2025,Appalachia,Fruits,Apples,Appalachia,No,31 lb reusable plastic containers (RPC),N/A,N/A,"APPALACHIAN DISTRICT (MD, PA, VA, WV)",Truck,2025,N/A,D (domestic),"Inwood, West Virginia",201562,6502,
12/06/2025,11/30/2025,12/06/2025,Oregon,Fruits,Apples,Oregon,No,cartons tray pack,N/A,N/A,OREGON,Truck,2025,N/A,D (domestic),"Yakima, Washington",936760,23419,
12/06/2025,11/30/2025,12/06/2025,Appalachia,Fruits,Apples,Appalachia,No,cartons 8 5-lb film bags,N/A,N/A,"APPALACHIAN DISTRICT (MD, PA, VA, WV)",Truck,2025,N/A,D (domestic),"Inwood, West Virginia",188400,4710,
12/06/2025,11/30/2025,12/06/2025,Idaho,Fruits,Apples,Idaho,No,cartons tray pack,N/A,GREEN,IDAHO,Truck,2025,N/A,Exp (export),"Idaho Falls, Idaho",198360,4959,
12/06/2025,11/30/2025,12/06/2025,California-Central,Fruits,Apples,California-Central,No,cartons tray pack,N/A,N/A,SAN JOAQUIN VALLEY CALIFORNIA,Truck,2025,N/A,D (domestic),"Idaho Falls, Idaho",680000,17000,
12/06/2025,11/30/2025,12/06/2025,Appalachia,Fruits,Apples,Appalachia,No,bushel cartons loose,N/A,N/A,"APPALACHIAN DISTRICT (MD, PA, VA, WV)",Truck,2025,N/A,D (domestic),"Inwood, West Virginia",178120,4453,
11/29/2025,11/23/2025,11/29/2025,California-Central,Fruits,Apples,California-Central,No,cartons tray pack,N/A,N/A,SAN JOAQUIN VALLEY CALIFORNIA,Truck,2025,N/A,D (domestic),"Idaho Falls, Idaho",600000,15000,
11/29/2025,11/23/2025,11/29/2025,Appalachia,Fruits,Apples,Appalachia,No,bins,N/A,N/A,"APPALACHIAN DISTRICT (MD, PA, VA, WV)",Truck,2025,N/A,D (domestic),"Inwood, West Virginia",340800,568,
11/29/2025,11/23/2025,11/29/2025,Canada,Fruits,Apples,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH BUFFALO NEW YORK,Truck,2025,N/A,I (import),"Washington, District Of Columbia",125057,,
11/29/2025,11/23/2025,11/29/2025,Idaho,Fruits,Apples,Idaho,No,cartons tray pack,N/A,N/A,IDAHO,Truck,2025,N/A,Exp (export),"Idaho Falls, Idaho",540960,13524,
11/29/2025,11/23/2025,11/29/2025,Appalachia,Fruits,Apples,Appalachia,No,bushel cartons loose,N/A,N/A,"APPALACHIAN DISTRICT (MD, PA, VA, WV)",Truck,2025,N/A,D (domestic),"Inwood, West Virginia",80560,2014,
11/29/2025,11/23/2025,11/29/2025,Washington,Fruits,Apples,Washington,No,cartons tray pack,N/A,N/A,WASHINGTON,Truck,2024,N/A,D (domestic),"Yakima, Washington",2553880,63847,
11/29/2025,11/23/2025,11/29/2025,Canada,Fruits,Apples,Canada,Yes,N/A,N/A,N/A,IMPORTS THROUGH BUFFALO NEW YORK,Truck,2025,N/A,I (import),"Washington, District Of Columbia",79831,,
11/29/2025,11/23/2025,11/29/2025,Washington,Fruits,Apples,Washington,Yes,cartons tray pack,N/A,N/A,WASHINGTON,Truck,2024,N/A,D (domestic),"Yakima, Washington",377320,9433,
11/29/2025,11/23/2025,11/29/2025,Appalachia,Fruits,Apples,Appalachia,No,cartons tray pack,N/A,N/A,"APPALACHIAN DISTRICT (MD, PA, VA, WV)",Truck,2025,N/A,D (domestic),"Inwood, West Virginia",1270000,31750,
11/29/2025,11/23/2025,11/29/2025,Michigan,Fruits,Apples,Michigan,No,cartons tray pack,N/A,N/A,MICHIGAN,Truck,2025,N/A,D (domestic),"Benton Harbor (St. Joseph), Michigan",6268880,156722,
11/29/2025,11/23/2025,11/29/2025,Washington,Fruits,Apples,Washington,Yes,cartons tray pack,N/A,N/A,WASHINGTON,Truck,2025,N/A,Exp (export),"Yakima, Washington",435040,10876,
11/29/2025,11/23/2025,11/29/2025,China,Fruits,Apples,China,No,N/A,N/A,N/A,IMPORTS THROUGH LOS ANGELES-LONG BEACH CALIFORNIA,Boat,2025,N/A,I (import),"Washington, District Of Columbia",28459,,
11/29/2025,11/23/2025,11/29/2025,Canada,Fruits,Apples,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH HOULTON MAINE,Truck,2025,N/A,I (import),"Washington, District Of Columbia",186646,,
11/29/2025,11/23/2025,11/29/2025,China,Fruits,Apples,China,No,N/A,N/A,N/A,IMPORTS THROUGH NEWARK-ELIZABETH NEW JERSEY,Boat,2025,N/A,I (import),"Washington, District Of Columbia",90545,,
11/29/2025,11/23/2025,11/29/2025,Appalachia,Fruits,Apples,Appalachia,No,cartons 12 3-lb film bags,N/A,N/A,"APPALACHIAN DISTRICT (MD, PA, VA, WV)",Truck,2025,N/A,D (domestic),"Inwood, West Virginia",1020204,28339,
11/29/2025,11/23/2025,11/29/2025,New England,Fruits,Apples,New England,No,cartons tray pack,N/A,N/A,NEW ENGLAND,Truck,2025,N/A,D (domestic),"Idaho Falls, Idaho",452320,11308,
11/29/2025,11/23/2025,11/29/2025,New York,Fruits,Apples,New York,No,cartons tray pack,N/A,N/A,NEW YORK,Truck,2025,N/A,D (domestic),"Idaho Falls, Idaho",7018920,175473,
