"ZIP3","POP3","WEIGHTED_LAT","WEIGHTED_LONG","state"
"420",222245,36.8870089304551,-88.5277268283021,"KY"
"421",228265,36.9327701459488,-86.2547751882023,"KY"
"422",154293,36.8688697590364,-87.2326105696953,"KY"
"423",172703,37.6014384101376,-87.0804377537796,"KY"
"424",134236,37.51894167283,-87.6190366033553,"KY"
"425",77901,37.1403173872479,-84.6184211013722,"KY"
"426",65550,36.8277568896567,-84.841391124775,"KY"
"427",183667,37.440107261495,-85.7541237853888,"KY"
"430",840772,40.1335672083454,-82.9075484640961,"OH"
"431",426123,39.7670534537211,-82.9338469578408,"OH"
"432",808361,39.9959186633633,-82.9871113864029,"OH"
"433",179234,40.5501428061975,-83.329644656795,"OH"
"434",164450,41.4348618037641,-83.3131168112314,"OH"
"435",294174,41.5163848916424,-84.0016833937092,"OH"
"436",336774,41.664688762541,-83.578342291029,"OH"
"437",192287,39.8915934806721,-81.7784504041459,"OH"
"438",64231,40.2553864559481,-81.8700113027043,"OH"
"439",174692,40.3071599935143,-80.7786172967394,"OH"
"440",853396,41.5180657781534,-81.5826152140026,"OH"
"441",1192357,41.4496867183998,-81.671656142901,"OH"
"442",568371,41.1410859711667,-81.5623857684312,"OH"
"443",270135,41.0684987240528,-81.5305692040794,"OH"
"444",337009,41.1126090707399,-80.7536078137825,"OH"
"445",157638,41.0702800963854,-80.6725038261016,"OH"
"446",453876,40.7353453479673,-81.5153310502759,"OH"
"447",191876,40.8351238055724,-81.3936503511017,"OH"
"448",330901,41.0646499406832,-82.7340425185569,"OH"
"449",90873,40.7498120289855,-82.5371128969001,"OH"
"450",600891,39.4095272233001,-84.4412823936304,"OH"
"451",343625,39.161207547044,-84.015450344099,"OH"
"452",800393,39.1746959927811,-84.4898113963628,"OH"
"453",493891,39.9112855162556,-84.2261091651498,"OH"
"454",479950,39.741614013716,-84.169927411099,"OH"
"455",99375,39.9229726498013,-83.8151653613384,"OH"
"456",342375,38.9352791761986,-82.8235037546316,"OH"
"457",155574,39.3408601858472,-81.8401315686362,"OH"
"458",366152,40.8041046968445,-84.1417439822451,"OH"
"460",553382,40.0584974625629,-86.0269797181025,"IN"
"461",545955,39.6424320166772,-86.204350602253,"IN"
"462",948747,39.7942222789448,-86.1378026604015,"IN"
"463",661682,41.5111713725551,-87.2293660126405,"IN"
"464",131624,41.5503551551237,-87.3338379207895,"IN"
"465",485092,41.5468695021522,-86.0210762289009,"IN"
"466",146108,41.6733401132108,-86.2777590912134,"IN"
"467",331552,41.1951668664583,-85.1978260426298,"IN"
"468",316437,41.0944992865626,-85.1332082222528,"IN"
"469",304681,40.6590533403297,-86.0474174540848,"IN"
"470",116883,39.1682460217482,-85.0337775232326,"IN"
"471",295979,38.387278997368,-85.8792789201329,"IN"
"472",213174,39.069973189601,-85.7630355641354,"IN"
"473",316266,40.0629741111406,-85.2206393550713,"IN"
"474",267395,39.05935771348,-86.5863020331457,"IN"
"475",164859,38.4730250712973,-87.0655659412286,"IN"
"476",127932,38.0785295182284,-87.4586226973236,"IN"
"477",185222,37.99558047185,-87.558585963676,"IN"
"478",185218,39.4535320328316,-87.3246897966126,"IN"
"479",316080,40.4262137848077,-86.9642827160118,"IN"
"480",1153899,42.6130743175945,-82.9541021466679,"MI"
"481",1555681,42.2564391695026,-83.4723076016844,"MI"
