shipment_date,begin_date,end_date,location,group,commodity,origin,organic,package,variety,properties,district,transportation,season,environment,import/export,reporting_city,1_lb_units,package_count,car_van_count
12/06/2025,11/30/2025,12/06/2025,Chile,Fruits,Cherries,Chile,No,N/A,N/A,N/A,IMPORTS THROUGH HOUSTON TEXAS,Air,2025,N/A,I (import),"Washington, District Of Columbia",4004,,
12/06/2025,11/30/2025,12/06/2025,Chile,Fruits,Cherries,Chile,No,N/A,N/A,N/A,IMPORTS THROUGH ATLANTA GEORGIA,Air,2025,N/A,I (import),"Washington, District Of Columbia",4752,,
12/06/2025,11/30/2025,12/06/2025,Chile,Fruits,Cherries,Chile,No,N/A,N/A,N/A,IMPORTS THROUGH DALLAS-FORT WORTH TEXAS,Air,2025,N/A,I (import),"Washington, District Of Columbia",4961,,
12/06/2025,11/30/2025,12/06/2025,Argentina,Fruits,Cherries,Argentina,No,N/A,N/A,N/A,IMPORTS THROUGH MIAMI AIRPORT FLORIDA,Air,2025,N/A,I (import),"Washington, District Of Columbia",18975,,
12/06/2025,11/30/2025,12/06/2025,Chile,Fruits,Cherries,Chile,No,N/A,N/A,N/A,IMPORTS THROUGH FORT LAUDERDALE INTERNATIONAL AIRPORT FLORIDA,Air,2025,N/A,I (import),"Washington, District Of Columbia",4620,,
12/06/2025,11/30/2025,12/06/2025,Argentina,Fruits,Cherries,Argentina,No,N/A,N/A,N/A,IMPORTS THROUGH NEW YORK JFK AIRPORT,Air,2025,N/A,I (import),"Washington, District Of Columbia",107936,,
12/06/2025,11/30/2025,12/06/2025,Chile,Fruits,Cherries,Chile,No,N/A,N/A,N/A,IMPORTS THROUGH SAN FRANCISCO CALIFORNIA,Air,2025,N/A,I (import),"Washington, District Of Columbia",8833,,
12/06/2025,11/30/2025,12/06/2025,Chile,Fruits,Cherries,Chile,No,N/A,N/A,N/A,IMPORTS THROUGH LOS ANGELES AIRPORT CALIFORNIA,Air,2025,N/A,I (import),"Washington, District Of Columbia",232875,,
12/06/2025,11/30/2025,12/06/2025,Argentina,Fruits,Cherries,Argentina,No,N/A,N/A,N/A,IMPORTS THROUGH LOS ANGELES AIRPORT CALIFORNIA,Air,2025,N/A,I (import),"Washington, District Of Columbia",44616,,
12/06/2025,11/30/2025,12/06/2025,Argentina,Fruits,Cherries,Argentina,No,N/A,N/A,N/A,IMPORTS THROUGH HOUSTON TEXAS,Air,2025,N/A,I (import),"Washington, District Of Columbia",34320,,
12/06/2025,11/30/2025,12/06/2025,Chile,Fruits,Cherries,Chile,No,N/A,N/A,N/A,IMPORTS THROUGH SAN JUAN PUERTO RICO,Air,2025,N/A,I (import),"Washington, District Of Columbia",6307,,
12/06/2025,11/30/2025,12/06/2025,Chile,Fruits,Cherries,Chile,No,N/A,N/A,N/A,IMPORTS THROUGH MIAMI AIRPORT FLORIDA,Air,2025,N/A,I (import),"Washington, District Of Columbia",1161567,,
11/29/2025,11/23/2025,11/29/2025,Chile,Fruits,Cherries,Chile,No,N/A,N/A,N/A,IMPORTS THROUGH LOS ANGELES AIRPORT CALIFORNIA,Air,2025,N/A,I (import),"Washington, District Of Columbia",74219,,
11/29/2025,11/23/2025,11/29/2025,Chile,Fruits,Cherries,Chile,No,N/A,N/A,N/A,IMPORTS THROUGH FORT LAUDERDALE INTERNATIONAL AIRPORT FLORIDA,Air,2025,N/A,I (import),"Washington, District Of Columbia",14454,,
11/29/2025,11/23/2025,11/29/2025,Argentina,Fruits,Cherries,Argentina,No,N/A,N/A,N/A,IMPORTS THROUGH HOUSTON TEXAS,Air,2025,N/A,I (import),"Washington, District Of Columbia",14872,,
11/29/2025,11/23/2025,11/29/2025,Argentina,Fruits,Cherries,Argentina,No,N/A,N/A,N/A,IMPORTS THROUGH NEW YORK JFK AIRPORT,Air,2025,N/A,I (import),"Washington, District Of Columbia",5720,,
11/29/2025,11/23/2025,11/29/2025,Chile,Fruits,Cherries,Chile,No,N/A,N/A,N/A,IMPORTS THROUGH SAN JUAN PUERTO RICO,Air,2025,N/A,I (import),"Washington, District Of Columbia",8932,,
11/29/2025,11/23/2025,11/29/2025,Chile,Fruits,Cherries,Chile,No,N/A,N/A,N/A,IMPORTS THROUGH NEW YORK JFK AIRPORT,Air,2025,N/A,I (import),"Washington, District Of Columbia",108317,,
11/29/2025,11/23/2025,11/29/2025,Chile,Fruits,Cherries,Chile,No,N/A,N/A,N/A,IMPORTS THROUGH MIAMI AIRPORT FLORIDA,Air,2025,N/A,I (import),"Washington, District Of Columbia",819472,,
11/29/2025,11/23/2025,11/29/2025,Argentina,Fruits,Cherries,Argentina,No,N/A,N/A,N/A,IMPORTS THROUGH LOS ANGELES AIRPORT CALIFORNIA,Air,2025,N/A,I (import),"Washington, District Of Columbia",13200,,
11/22/2025,11/16/2025,11/22/2025,Chile,Fruits,Cherries,Chile,No,N/A,N/A,N/A,IMPORTS THROUGH LOS ANGELES AIRPORT CALIFORNIA,Air,2025,N/A,I (import),"Washington, District Of Columbia",89452,,
11/22/2025,11/16/2025,11/22/2025,Chile,Fruits,Cherries,Chile,No,N/A,N/A,N/A,IMPORTS THROUGH NEW YORK JFK AIRPORT,Air,2025,N/A,I (import),"Washington, District Of Columbia",86438,,
11/22/2025,11/16/2025,11/22/2025,Chile,Fruits,Cherries,Chile,No,N/A,N/A,N/A,IMPORTS THROUGH MIAMI AIRPORT FLORIDA,Air,2025,N/A,I (import),"Washington, District Of Columbia",973991,,
11/22/2025,11/16/2025,11/22/2025,Chile,Fruits,Cherries,Chile,No,N/A,N/A,N/A,IMPORTS THROUGH SAN JUAN PUERTO RICO,Air,2025,N/A,I (import),"Washington, District Of Columbia",1795,,
11/15/2025,11/09/2025,11/15/2025,Chile,Fruits,Cherries,Chile,No,N/A,N/A,N/A,IMPORTS THROUGH MIAMI AIRPORT FLORIDA,Air,2025,N/A,I (import),"Washington, District Of Columbia",305514,,
11/15/2025,11/09/2025,11/15/2025,Chile,Fruits,Cherries,Chile,No,N/A,N/A,N/A,IMPORTS THROUGH NEW YORK JFK AIRPORT,Air,2025,N/A,I (import),"Washington, District Of Columbia",8327,,
11/15/2025,11/09/2025,11/15/2025,Chile,Fruits,Cherries,Chile,No,N/A,N/A,N/A,IMPORTS THROUGH LOS ANGELES AIRPORT CALIFORNIA,Air,2025,N/A,I (import),"Washington, District Of Columbia",35860,,
11/08/2025,11/02/2025,11/08/2025,Chile,Fruits,Cherries,Chile,No,N/A,N/A,N/A,IMPORTS THROUGH MIAMI AIRPORT FLORIDA,Air,2025,N/A,I (import),"Washington, District Of Columbia",20636,,
11/08/2025,11/02/2025,11/08/2025,Chile,Fruits,Cherries,Chile,No,N/A,N/A,N/A,IMPORTS THROUGH NEW YORK JFK AIRPORT,Air,2025,N/A,I (import),"Washington, District Of Columbia",39259,,
11/08/2025,11/02/2025,11/08/2025,Chile,Fruits,Cherries,Chile,No,N/A,N/A,N/A,IMPORTS THROUGH LOS ANGELES AIRPORT CALIFORNIA,Air,2025,N/A,I (import),"Washington, District Of Columbia",12320,,
10/04/2025,09/28/2025,10/04/2025,Canada,Fruits,Cherries,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH LAKE CHAMPLAIN NEW YORK,Truck,2025,N/A,I (import),"Washington, District Of Columbia",112,,
09/27/2025,09/21/2025,09/27/2025,Canada,Fruits,Cherries,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH LAKE CHAMPLAIN NEW YORK,Truck,2025,N/A,I (import),"Washington, District Of Columbia",237,,
09/20/2025,09/14/2025,09/20/2025,Idaho,Fruits,Cherries,Idaho,No,20 lb cartons/lugs,N/A,N/A,IDAHO,Truck,2025,N/A,Exp (export),"Idaho Falls, Idaho",105220,5261,
09/20/2025,09/14/2025,09/20/2025,Canada,Fruits,Cherries,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH LAKE CHAMPLAIN NEW YORK,Truck,2025,N/A,I (import),"Washington, District Of Columbia",37171,,
09/20/2025,09/14/2025,09/20/2025,Canada,Fruits,Cherries,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH OROVILLE WASHINGTON,Truck,2025,N/A,I (import),"Washington, District Of Columbia",323221,,
09/20/2025,09/14/2025,09/20/2025,Canada,Fruits,Cherries,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH BLAINE WASHINGTON,Truck,2025,N/A,I (import),"Washington, District Of Columbia",86303,,
09/13/2025,09/07/2025,09/13/2025,Canada,Fruits,Cherries,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH OROVILLE WASHINGTON,Truck,2025,N/A,I (import),"Washington, District Of Columbia",2410443,,
09/13/2025,09/07/2025,09/13/2025,Canada,Fruits,Cherries,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH SWEETGRASS MONTANA,Truck,2025,N/A,I (import),"Washington, District Of Columbia",28739,,
09/13/2025,09/07/2025,09/13/2025,Canada,Fruits,Cherries,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH LAKE CHAMPLAIN NEW YORK,Truck,2025,N/A,I (import),"Washington, District Of Columbia",38450,,
09/13/2025,09/07/2025,09/13/2025,Canada,Fruits,Cherries,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH SUMAS WASHINGTON,Truck,2025,N/A,I (import),"Washington, District Of Columbia",90099,,
09/13/2025,09/07/2025,09/13/2025,Canada,Fruits,Cherries,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH BLAINE WASHINGTON,Truck,2025,N/A,I (import),"Washington, District Of Columbia",255992,,
09/06/2025,08/31/2025,09/06/2025,Canada,Fruits,Cherries,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH BLAINE WASHINGTON,Truck,2025,N/A,I (import),"Washington, District Of Columbia",123481,,
09/06/2025,08/31/2025,09/06/2025,Canada,Fruits,Cherries,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH BUFFALO NEW YORK,Truck,2025,N/A,I (import),"Washington, District Of Columbia",34487,,
09/06/2025,08/31/2025,09/06/2025,Canada,Fruits,Cherries,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH HIGHGATE SPRINGS VERMONT,Truck,2025,N/A,I (import),"Washington, District Of Columbia",37171,,
09/06/2025,08/31/2025,09/06/2025,Canada,Fruits,Cherries,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH OROVILLE WASHINGTON,Truck,2025,N/A,I (import),"Washington, District Of Columbia",2528214,,
09/06/2025,08/31/2025,09/06/2025,Canada,Fruits,Cherries,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH PORTAL NORTH DAKOTA,Truck,2025,N/A,I (import),"Washington, District Of Columbia",47549,,
09/06/2025,08/31/2025,09/06/2025,Washington,Fruits,Cherries,Washington,No,18 lb cartons/lugs,N/A,N/A,WASHINGTON,Truck,2025,N/A,D (domestic),"Yakima, Washington",372654,20703,
08/30/2025,08/24/2025,08/30/2025,Canada,Fruits,Cherries,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH SUMAS WASHINGTON,Truck,2025,N/A,I (import),"Washington, District Of Columbia",69551,,
08/30/2025,08/24/2025,08/30/2025,Washington,Fruits,Cherries,Washington,No,18 lb cartons/lugs,N/A,N/A,WASHINGTON,Truck,2025,N/A,D (domestic),"Yakima, Washington",3801870,211215,
